m,rev1,mom,vol,size,maxret,fwd,sym
2019-07,1.1411983178763045,-0.1501187131582759,-0.4382947872179051,2.4672513124946187,-0.3233340955515298,-0.016483516483516536,AAPL
2019-08,0.14853583343634996,0.16736865643673038,0.5643858271536973,2.961017820264929,0.3297989327356295,0.07282521947326437,AAPL
2019-09,0.9785610287085066,-0.4605715899885222,-0.024151025841164606,2.9653569645756064,0.21087980015593982,0.11065649990701121,AAPL
2019-10,1.1359060622058381,-0.17696475298084538,-0.3730421133529481,2.9447052931917512,-0.21552777149982322,0.07752846617548559,AAPL
2019-11,0.6054874743963365,0.008903531292348308,-0.4620327515475671,2.8584816303332383,0.024572514173464767,0.09883449883449891,AAPL
2019-12,1.1623559535502412,1.774868945490055,0.07096449865200484,3.0488577280689713,-0.31855109601322135,0.054023476170273144,AAPL
2020-01,0.5202039071314296,2.2349748926808677,0.49933488898950074,2.665803936293286,-0.06674429868456509,-0.11471890513887018,AAPL
2020-02,-0.5823345098043169,2.4310817733586414,0.22021619270229736,2.355525789350405,0.057196002890009444,-0.06971809639284632,AAPL
2020-03,0.5816498924580317,1.7882503567211847,-0.41744745994375243,2.537309842974236,-0.4736096189496446,0.15542521994134906,AAPL
2020-04,0.2805582494808336,1.4869149822393262,-0.49637160768139604,2.1939564614441798,0.13096043521162243,0.08516638465877024,AAPL
2020-05,0.6976527185227201,1.1363681863979402,-1.1493960628356168,2.322700124627604,-1.0733209195369726,0.1472193347193349,AAPL
2020-06,1.7092606109994053,1.1485136273634635,-0.5414603952023451,2.4002262177889606,-0.5129729896239854,0.16513761467889898,AAPL
2020-07,1.276638555098783,1.2329983115796619,0.7490171200677567,2.2935917822391163,1.8696017030391479,0.21658403810634774,AAPL
2020-08,1.1402975797899761,1.1043555017638562,0.33103929691192546,2.70165687745246,0.20725953180085696,-0.10251697962445072,AAPL
2020-09,-1.1543856236230667,0.7943818387936623,1.3171133537354511,2.5604299663468386,0.11097722665221883,-0.06000712250712248,AAPL
2020-10,-0.5046473274023586,0.6923992392062077,1.2717749633731814,2.5981782242155815,1.8803163438134458,0.09547262739155138,AAPL
2020-11,-0.5420790211025663,0.7540686165104011,-0.6197456167384435,2.384879444415293,-0.6833961850006092,0.11455991699809798,AAPL
2020-12,1.0514775810134331,0.46364881540857555,0.5211080125645571,2.407594700921963,0.7228679889081391,-0.00550771856333887,AAPL
2021-01,0.21023409184102312,0.5006469912240169,0.42443987646983194,2.5173302081944593,-0.24687095118045124,-0.07964118564742584,AAPL
2021-02,-1.3273660581959226,0.6647626745299472,-0.5367693540259618,2.4343956254695485,-0.5837305261879833,0.007288753284176552,AAPL
2021-03,-0.7133937259498223,0.7213794100894063,0.46930250274057567,2.3692423027159455,0.5235113244822287,0.07623054270088359,AAPL
2021-04,0.7600713260964244,0.3435296726770887,-0.19948757798576722,2.2862368746282637,-0.4746690222433222,-0.050504260808380885,AAPL
2021-05,-1.5136981335742399,0.526489145412129,0.19592711470271595,2.2716306344718977,-0.49602632271250785,0.09913544668587893,AAPL
2021-06,1.3431812941384191,0.1704161826641418,-0.644163741379457,2.156243094180122,-0.17180808973140513,0.06494868529477849,AAPL
2021-07,0.9316619517636394,0.04316166580294318,-0.08560613926889184,2.4137527000833394,-0.28129474376217145,0.04248733821046713,AAPL
2021-08,0.39552076110255385,-0.25647683986547287,-0.16212028276083715,2.2160948567770715,0.23968726133465687,-0.06801619433198369,AAPL
2021-09,-0.6509875411513544,-0.6781324793798981,-0.13447209174748084,2.4184827554154213,-0.5410166336621589,0.058644656820156404,AAPL
2021-10,-0.06659325876196734,-0.5103461539130195,-0.5076757412936622,2.194003659095155,-0.46727544064813925,0.10504718916700861,AAPL
2021-11,1.0580187596042854,-0.36519904292616856,-0.34426854055127065,2.0782972885409503,-0.1612174363717075,0.07420472830795877,AAPL
2021-12,0.5138956522154473,0.27522363961295065,0.09226780688737098,2.4441343980596235,-0.17093572377671867,-0.015670910871694366,AAPL
2022-01,0.05802679424375422,0.19822956861509236,0.1008052921757906,2.2827956578415707,1.0625032649165225,-0.054082528533801466,AAPL
2022-02,-0.3047784544957631,0.1708420756389146,-0.6216407750918473,2.082527286296298,-0.8310095604091445,0.05748406658003824,AAPL
2022-03,0.5725853026515219,0.7577224196006932,-0.29578572181709706,2.2889539194569637,-0.4259526695158273,-0.0971328262141603,AAPL
2022-04,-0.09385072522226084,0.9853734056385774,-0.136726933187254,2.2479483684489927,0.20958793069293005,-0.05443940375891121,AAPL
2022-05,-0.9669058820739065,0.6943796654205677,0.4434249736919518,2.3501937930798524,-0.1854907383003191,-0.08142563399588754,AAPL
2022-06,0.14578374260993526,0.6387373476638957,0.013877800934798385,2.2032316996403947,-0.6267835372640642,0.18862856290105956,AAPL
2022-07,1.1631647811766945,0.4015372389211658,-0.6918939365393455,2.274416481834486,-0.5612117614633896,-0.03126177024482124,AAPL
2022-08,0.037771138075495723,0.5899267199882008,-0.26907099327246103,2.3753374845407724,0.23660909274932476,-0.12098237428719538,AAPL
2022-09,-0.32893344963651183,0.4267070597027063,0.2737594337610681,2.6700642691760144,0.6065075722637754,0.10954662734979714,AAPL
2022-10,-0.005285377769010595,0.4986274261228501,0.2925981179903728,2.45959256591901,1.245502269140854,-0.032954620955418124,AAPL
2022-11,-1.4028183378633627,0.43894186305895566,0.654262552289262,2.3935084268121547,0.8834314668123262,-0.12229474407420138,AAPL
2022-12,-0.9878732422427423,-0.2111483529418203,0.24465980677631405,2.4312758430153596,0.01676579170274448,0.11052837573385532,AAPL
2023-01,0.27956189593187813,-0.48016440904223506,-0.2905462334072275,2.2336443290085786,-0.22146974501789798,0.02319024459011776,AAPL
2023-02,0.7606131906904349,-0.5449773432786837,-0.05145409075246451,2.101828170387578,0.04462960305429994,0.11869661063653902,AAPL
2023-03,0.8628531668930911,-0.2818165377925218,-0.5111507330064851,2.0248600268177652,-0.11623055073277598,0.028942668883552125,AAPL
2023-04,0.2754496385218417,-0.03420968709020382,-0.46325842613488927,2.0708069353700247,-0.0840078001258764,0.04608294930875578,AAPL
2023-05,0.3698240756425384,0.0549357099074148,-0.462371773508828,2.067020106429891,0.22684888913964468,0.09434178156645112,AAPL
2023-06,0.6309144216296665,0.5036965184652833,-0.9659727259709228,2.0133775391672835,-0.646962645498419,0.012756168966959525,AAPL
2023-07,-0.5612300346134167,0.48542721249554116,-1.3448234622435074,1.9209091776444505,-0.937285464968765,-0.042380755729919506,AAPL
2023-08,-0.4785564995686401,0.07465037606695989,0.4219062112653313,2.009847284245064,-0.33417579102242667,-0.08867446498841025,AAPL
2023-09,-1.0418662872578741,-0.04346511471920412,0.20845104612838145,2.235769141427276,-0.36336181143188967,-0.002543475689104513,AAPL
2023-10,0.3621561192666936,-0.1308986456588876,-1.1659226779578653,1.9553519782143864,-0.7587564227166421,0.1137401411374015,AAPL
2023-11,0.22430444176102785,-0.09150661126743391,-0.7817363854702535,1.9852940795570526,-0.6557093362552486,0.013577551781055464,AAPL
2023-12,-0.6451863345181369,0.29657510053948494,-0.8813651241784403,1.9769787795435276,-0.6945298976540107,-0.04223576381592786,AAPL
2024-01,-0.711825661209717,0.3349194845941421,-0.06613609742050237,1.901548742395074,-0.054565794194223284,-0.01848398420359809,AAPL
2024-02,-0.8799691051377778,0.11464924946788893,-0.8369510282494738,1.9010668187433994,-0.6717083867479585,-0.0512992455993293,AAPL
2024-03,-1.3134141792982372,-0.20216591368015208,0.10504268917943345,1.96973167121403,-0.5058137408695894,-0.0067149673087119055,AAPL
2024-04,0.5198550626155967,-0.7176827495161175,-0.16257799193172587,1.8229307405667634,0.5115270346566462,0.13028523987428087,AAPL
2024-05,1.3851192171332853,-0.6539798117387317,0.07164618675087467,2.0652040161138165,1.5221782370217949,0.09554039874081854,AAPL
2024-06,1.070730734603836,-0.5924577919108506,0.7539197999840592,2.398908725965448,1.4778666966369158,0.05440352473540533,AAPL
2024-07,0.4496065110277979,-0.45963559710134966,-0.3444017821912952,2.0207187669211333,-0.38529203159813963,0.03233864740882053,AAPL
2024-08,0.22444821613506968,-0.2701364641789767,-0.41525416971879914,2.0344672926503318,-0.6353297696261094,0.017466672532887584,AAPL
2024-09,-0.14840270227855426,-0.12257473495678009,-0.23141109184592626,2.238639723204808,0.06228596192101432,-0.03044192683559621,AAPL
2024-10,-0.4474811317831055,0.02221738835158582,-0.37315179336734217,1.9718934230525536,-0.6118457687814659,0.05173490322005181,AAPL
2024-11,-0.20679112117617138,-0.15312269800287587,-1.136970639601708,1.9375141623795527,-0.9075682191379969,0.055126791620727644,AAPL
2024-12,0.9982109807324507,-0.25786264350831756,-0.6027032682700081,1.9276502894816887,-0.3336146751952315,-0.05755164375854027,AAPL
2025-01,-1.5451245450757347,0.19016660861321516,0.03934782921257982,2.1078731332758105,-0.29925664629513615,0.0258422174840085,AAPL
2025-02,0.3204658768332117,0.022551972695820995,-0.09733617594221383,1.7515660050674324,-0.4776414165033542,-0.081518124376455,AAPL
2025-03,-0.464786512850706,0.45001341426709257,-0.2097827762714057,1.8599038763702669,-0.6726838097012898,-0.043312966734555314,AAPL
2025-04,-0.17426038742631184,0.8324255590547557,0.9096630611447172,2.027833079572587,1.128425203957826,-0.05360015138612917,AAPL
2025-05,-1.2726934419796196,0.4891748341201555,0.4867351974713891,1.8476651524324603,0.9483757098842172,0.021544613846538274,AAPL
2025-06,-0.49026776474048184,-0.33377974859280063,-0.43033730751810495,1.699857527613089,-0.43088471904297154,0.011695047954589866,AAPL
2025-07,0.08615563952649036,-0.7125353779003716,-0.9743513114313676,1.7356329511514677,-0.46788986181022624,0.11961305925030219,AAPL
2025-08,1.240461802604243,-0.7875200526303727,0.540085409089601,1.9090066006618844,1.0060018685934866,0.09689822014860905,AAPL
2025-09,0.6357800398160373,-0.6642499554412653,0.178816324901724,1.8332569473091611,0.07662006141862224,0.06179354889527788,AAPL
2025-10,0.3523355776672203,-0.34924861339400715,-0.4991642427488607,1.6593938083197248,-0.18341137926731893,0.03238130563798203,AAPL
2025-11,0.4578608466132572,-0.10504141923883482,-1.0095040696155746,1.6012006438811444,-0.6382723248231101,-0.025078144648438716,AAPL
2025-12,-0.6519748835531676,0.04473810174711506,-1.0806132704938383,1.6566649363328636,-0.975234617346508,-0.04555002763957994,AAPL
2026-01,-0.7391810231571107,-0.3410500582897269,-0.7961128981483989,1.6440499315008135,-0.5096847112084846,0.01911270705432644,AAPL
2026-02,0.23707775147765983,-0.23709041108766937,-0.0019768790120392936,1.6861234413465707,0.0004927193059248009,-0.03932711979995451,AAPL
2026-03,0.0719531059270097,-0.2540010815207289,-0.8604243779806356,1.481783946440174,-0.34331778440600247,0.06917494873008367,AAPL
2026-04,-0.170050808517077,-0.1875033260234392,-0.7848108802418603,1.5646580209390974,-0.6783570809340368,0.15274806344522296,AAPL
2016-01,0.0,0.0,0.023539696980026902,1.563879414140057,0.4052118655949692,-0.06974807412034145,MSFT
2016-02,-1.2714689197423397,0.0,-0.4930054174642931,1.4004700896782223,-0.6560867292491951,0.08549686660698308,MSFT
2016-03,0.08321579906511681,0.0,0.024130149166092043,1.450155650157999,-0.07147665607119624,-0.0971134020618557,MSFT
2016-04,-1.712247119582874,0.0,0.17121428215179255,1.5849179724141462,-0.32126613719693076,0.0701073304407398,MSFT
2016-05,0.5329598246413034,0.0,-0.08831427225752475,1.3346791031212026,0.06477548094543012,-0.03435766111822447,MSFT
2016-06,-0.5555514891828676,0.0,-0.07377942472731526,1.920283304133688,-0.48578142272075614,0.10762430939226508,MSFT
2016-07,0.8960601628687734,0.0,0.20893802909555695,1.8593546056115078,1.0618220680906219,0.01995211492418192,MSFT
2016-08,0.0910820519817939,0.0,-0.8748033349511138,1.5468192448447737,-0.5586316377162287,0.0025430359937401725,MSFT
2016-09,0.056466006183267616,0.0,-0.6653423706258647,1.3744489412155019,-0.47997102112110457,0.04019512195121955,MSFT
2016-10,0.7926358482973048,0.0,-0.009123041319319212,1.7513025726274543,0.5033416687958758,0.012380416432189012,MSFT
2016-11,-0.48289715450981413,0.0,-0.37301291423240734,1.4498746687219706,-0.3089260421846979,0.0313136927922919,MSFT
2016-12,-0.03184083776833117,0.0,-0.22522131104641405,1.4450640506631387,-0.2821234398366427,0.04042400287459569,MSFT
2017-01,0.28711076641165295,0.0,-0.6545489456732627,1.4110694238991728,0.052241123690397434,-0.00448972543602133,MSFT
2017-02,-0.762047727613587,-0.2681631019050476,-0.5422792641719602,1.310838656725421,-0.6286675213999805,0.02948829141370335,MSFT
2017-03,0.32835764800633416,-0.20846636377858543,-0.6106797791067873,1.3148831356462232,-0.5099432374621969,0.03942712721145747,MSFT
2017-04,0.6722028867054254,-0.2062996436561248,-0.7378015027250169,1.444986417442251,-0.3744830160801354,0.025936132274274604,MSFT
2017-05,0.10614951724739102,0.18122894238243378,-0.251510928749305,1.4123937442246473,-0.33849836062806077,-0.012956233212197854,MSFT
2017-06,-0.36380800032215893,0.14561140605201012,-0.07520771405452444,1.442040819472737,-0.1493470666620671,0.054586201376660703,MSFT
2017-07,0.493389907940431,0.16872755633926748,-0.5732404878660969,1.329855469759606,-0.48076594100507686,0.03400121432908332,MSFT
2017-08,0.6790811128154701,0.0951598628350706,-0.3184478196144586,1.283341656204388,-0.36039819231483666,-0.003816793893129833,MSFT
2017-09,-0.6216112355508066,0.20795761218973252,-0.7309716052966593,1.0741980622757745,-0.761768154189193,0.1167108753315651,MSFT
2017-10,1.1271932845740256,0.06780629037559271,0.30522107395201564,1.2513213314375617,1.258992359392785,0.017022961203483566,MSFT
2017-11,-0.3393366857321783,0.1814129113989062,-0.7726513304300683,1.2353107078156658,-0.7082704565862212,0.016219021668612887,MSFT
2017-12,0.00016188393954263508,0.3588687492606736,0.34694397173034325,1.4720967561223026,0.05099911496529717,0.11069969356486209,MSFT
2018-01,0.4048058712307291,0.40703502485558857,-0.5312982230442072,1.4417736795285025,-0.41760211457732915,-0.008391769168869856,MSFT
2018-02,0.4358529060681243,0.4290034107558051,0.31584383153436313,1.5861711421801357,0.23877254677521317,-0.026663575237653725,MSFT
2018-03,0.14667767312635338,0.6125181913316319,0.8467831930735993,1.5030023918632263,2.5821650180836446,0.024654597427346436,MSFT
2018-04,0.26941864493271434,0.6460063021026001,-0.11270121221447438,1.5778527181483757,-0.39865830608345476,0.061606416366383865,MSFT
2018-05,0.37105196017350417,0.5950217793422284,-1.006439663952682,1.4720863652435212,-0.7763475025898351,-0.002408847038213091,MSFT
2018-06,-0.10578612613020771,0.676858314052787,-0.5318234280012574,1.5620508495231626,-0.47392245955140355,0.07573263088574267,MSFT
2018-07,0.6497616931342006,0.7050304493902269,-0.1541035496692549,1.6028168508057952,-0.04554476358941913,0.0630547903275176,MSFT
2018-08,0.3911106279663331,1.0014309392258198,-0.6279230401548591,1.3306443590232657,-0.5159160861425559,0.018139936654189448,MSFT
2018-09,0.12735076850487453,0.8373701048685531,-0.2607819793961736,1.437707084103149,-0.479366727669469,-0.06608220211161397,MSFT
2018-10,0.01788598610204444,0.9276249014835501,0.33451315219067784,1.7922567673848742,0.6318425947631003,0.04259614414050694,MSFT
2018-11,0.276730092014121,0.8922879659733882,0.030589609832142563,1.8015047288866886,-0.013363227233433073,-0.08403524058476142,MSFT
2018-12,-0.06446619257723245,1.0305530877449494,0.2940767568165205,2.100287972096574,0.6449540433232552,0.028221118275023827,MSFT
2019-01,-0.6095109506505922,0.9337683611776985,-0.04861516165492869,1.768806260888048,-0.11092020740281877,0.07730263157894735,MSFT
2019-02,0.9126550953581775,0.5965039324304381,-0.08281761954166542,1.6883610384945684,0.19097940002135663,0.0527671755725192,MSFT
2019-03,0.692043297597806,0.6531680699244339,-0.42405170886522114,1.6830964869453895,-0.23075398903179067,0.10731442037523786,MSFT
2019-04,0.6485444785596348,0.6890831123908926,-0.6766409854403193,1.4637261540737243,0.01835570753846987,-0.049521159040680995,MSFT
2019-05,0.4704472339550608,0.8786287675019321,-0.10764898287495919,1.7963910498192899,-0.046846698528249756,0.08310368584223204,MSFT
2019-06,0.01158014462660224,0.8870244259835908,0.01397309689706564,1.900150161342882,-0.4388490064764773,0.01725371710264767,MSFT
2019-07,-0.0027211714855593103,1.0284842959959895,-0.6946032920441552,1.9153073308973194,-0.8631817796124592,0.015085196185712135,MSFT
2019-08,0.6254712194150716,0.9211990646651333,-0.2581418086650304,2.135487245211366,-0.3207796840138926,0.00847000847000845,MSFT
2019-09,-0.2334681995066858,0.8976351351028748,-0.4972528703742101,2.0728547011647285,-0.6763962527229177,0.031228525616553426,MSFT
2019-10,-0.004688402038097032,0.9934286766714241,-0.4797054403273413,2.0609068844830647,-0.34074807337446505,0.05945505701169851,MSFT
2019-11,0.2516511966035354,1.1151711909284663,-1.4403870710965898,1.8470122058412577,-0.9699974410259579,0.04179187923684391,MSFT
2019-12,0.11326806089093308,1.0657958906091174,-0.9324288709663364,1.8802459529505695,-0.8919546139716698,0.07942577312671895,MSFT
2020-01,0.7793975432442279,0.9628964928579774,-0.2833139513648152,1.6200380375080528,-0.0676716643172596,-0.045677708035547826,MSFT
2020-02,0.6163268144885373,1.5492435260543023,0.43847934703905933,1.945473898109867,0.05648649532743877,-0.026569419119562454,MSFT
2020-03,0.9530691510431669,1.2991409172188542,-0.18759433217030774,1.9606734611800765,0.04357101550456972,0.13633930960663654,MSFT
2020-04,0.07008577647003407,1.4831870616441118,-0.6482423584100749,1.8789277794000878,-0.29349776791676363,0.02543270929000352,MSFT
2020-05,-0.35242826614408646,0.9016560045105811,-1.060445777929836,1.7378157224573159,-1.046845856176901,0.11051785509243306,MSFT
2020-06,1.2171834004439241,0.5448593090019063,-0.5645947497147474,1.719932903027341,-0.2678125124296301,0.007392855296489698,MSFT
2020-07,-0.33627370706042886,0.6798514293529645,-0.149210313383671,1.7338213143889667,-0.11439149702282114,0.10274042902596725,MSFT
2020-08,0.14840990439854715,0.4451981784149295,0.2781568319206549,1.6789980761167358,0.33257808716862103,-0.06738644825018614,MSFT
2020-09,-0.5515536260369154,0.18510362078991757,0.48995619062823964,1.6322088494937774,0.24021440944994363,-0.03737524950099802,MSFT
2020-10,-0.15757219116896679,0.19672656415736184,-0.01981539132671944,1.6885410572542892,-0.5702542800205637,0.06002799232802869,MSFT
2020-11,-0.8562094556260663,0.31531695155823564,-0.5089836832103927,1.6492334217088322,-0.513408331533702,0.03902391314978715,MSFT
2020-12,-0.132015457338197,0.11032536888095602,-0.7145939191217262,1.580424425013792,-0.5176770957294304,0.04287664140819891,MSFT
2021-01,1.1159585091981916,0.1063176190748428,-0.33393905279898267,1.75165204254966,-0.2519048888908938,0.004106868850979328,MSFT
2021-02,-0.4929372189948358,0.18050928786699497,-0.6535215795246773,1.671649482145015,-0.1358555416356539,0.0146073980853072,MSFT
2021-03,-0.5906993779309461,0.1110557178175056,-0.32204073681717255,1.672083368260809,-0.5081491976977967,0.06959333746788321,MSFT
2021-04,0.6295468320441971,-0.274803486705374,-0.22362910573231512,1.7239302806061283,-0.23252323373950634,-0.007620625388279012,MSFT
2021-05,-0.60680620306302,-0.2594070957779296,-0.14299150209622913,1.6462368266742535,-0.354654662127939,0.08497141187763457,MSFT
2021-06,1.1068377557812852,-0.3141619772989104,-0.8060098978098451,1.650131455422967,-0.3563918401197606,0.051736738854483155,MSFT
2021-07,0.6855778808109898,-0.43484348172934356,-0.9595622711389084,1.748351481392442,-0.544686735629573,0.061590227488844906,MSFT
2021-08,0.7935522788562305,-0.185372317320748,-0.5602261435274459,1.6910924902440276,-0.0814726812017035,-0.06611313994349888,MSFT
2021-09,-0.6191554481193956,-0.10610447038372223,-0.39648031077142193,1.792121467553848,-0.5484484191616567,0.17626443354115184,MSFT
2021-10,1.2616572546827391,-0.1348648723998317,-0.1674290580731043,1.8011529764492442,0.4729807690620385,-0.0012858710992630362,MSFT
2021-11,0.025091216592128252,0.27622216616999173,-0.8088146579708373,1.6513185883793973,-0.5752224339795682,0.017334505715362436,MSFT
2021-12,-0.27529724532946026,0.803232327993809,-0.07670954734381828,1.7541197033678677,-0.4562604957944779,-0.0753488084948758,MSFT
2022-01,-0.5243671915082124,0.8692289161781762,-0.1516793298330297,2.0573083236872587,-0.5825794165396758,-0.03718911700884653,MSFT
2022-02,-0.05599287793936453,0.23946276397247734,0.10167660026722257,1.7949996410981,0.4633510267413601,0.031864359765611416,MSFT
2022-03,0.22228869192640224,0.4628278425227175,-0.1857907340906704,1.7596429004744272,0.1366192044492493,-0.09986559139784956,MSFT
2022-04,-0.12115362920580157,0.5751444770309245,0.22621624930670037,1.7930026193286932,0.3284043143447276,-0.018067791548454393,MSFT
2022-05,-0.495831003192243,0.34495023552379805,-0.2368210684612684,1.7634256386262734,-0.6761618717289785,-0.055314781021897796,MSFT
2022-06,0.498238256172234,0.28655047911842135,-0.16273008870280617,1.7668331608861898,-0.5576836577124911,0.0930822165881926,MSFT
2022-07,0.044072053111899545,0.21198302230434973,0.19104032311917432,1.821126533017788,0.7903672188050493,-0.06663721375450993,MSFT
2022-08,-0.5764201458908087,0.11467088192126858,-0.4849899687518964,1.7175014467960557,-0.4399159854251055,-0.10926159671820768,MSFT
2022-09,-0.15376457499730792,-0.145669755284112,-0.4792190535041997,1.801829936519357,-0.5893491171049818,-0.003321229297670758,MSFT
2022-10,-0.9551665396022443,-0.06787752659692042,0.751855656282611,1.8838231974494914,-0.5088837939721689,0.10219042964411074,MSFT
2022-11,0.30002955069200327,-0.6105993328504992,0.5143630675019849,1.8078293185841436,0.6741569747117502,-0.06002338049744016,MSFT
2022-12,-0.11557863877830755,-0.571997000690246,-0.004498559777625958,1.923939505256499,0.049884525591661295,0.033321897246762155,MSFT
2023-01,-0.4380362743431903,-0.5307655919662059,0.28840448198274915,1.9893248206046128,-0.27247663354718993,0.009006017846026282,MSFT
2023-02,0.5400554379915966,-0.6638913529806074,0.44757234346775643,1.8892273066431156,0.31986098079690545,0.15589009542612686,MSFT
2023-03,1.2134293265866036,-0.5674211719100456,-0.2197555016504969,1.8528666643813223,0.11792094210905538,0.06576044409650561,MSFT
2023-04,0.9187134155544007,-0.06946727488646151,0.9634462879620056,2.057659128809989,1.4703385268097884,0.07111853088480813,MSFT
2023-05,0.5944313678679151,0.21638336399861807,-0.45560971055925115,1.9114818530333468,-0.015709458378270882,0.03700124688279294,MSFT
2023-06,-0.35611095885319693,0.582810473984636,0.0578337331130425,1.7549975867676064,-0.08204178734909137,-0.013587038206030133,MSFT
